input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,tls_wildcard_certificate,cdn_name,cdn,csp_domains_,final_url
a021bucgts.kdn.bitdefender.net,,200,2,a021bucgts.kdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-09T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.kdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.kdn.bitdefender.net,kdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,17a5230be4196cc004b027500152bf64,a478cf2c2ed39e231aca5e761b4a2df5da6e034887eda17368517e641ac2f3ae,ctls,a021bucgts.kdn.bitdefender.net,443,https://a021bucgts.kdn.bitdefender.net:443,https,nginx,application/json,GET,81.161.59.152,/,-1840324437,81.161.59.152,Nginx,1,False,Bitdefender SRL,True,,,,
abtesting.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://abtesting.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
ac4-ex07drvs08.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://ac4-ex07drvs08.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
academic-affairs.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://academic-affairs.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acc-auth-paymentsstorage.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acc-auth-paymentsstorage.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acc-mapi.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acc-mapi.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acc-vpn.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acc-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accbackups.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accbackups.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acccustomers-backupconfig.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acccustomers-backupconfig.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accept-www.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accept-www.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acceptatie-alita.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acceptatie-alita.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acceptuat.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acceptuat.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-awspr.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-awspr.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-blogminionscatolicos.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-blogminionscatolicos.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-cp-dev.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-cp-dev.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-docsdbs-b2bsystem.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-docsdbs-b2bsystem.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-downloadslink-tunnel-mx.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-downloadslink-tunnel-mx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-internal-devaltproduction.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-internal-devaltproduction.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-pbetti30.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-pbetti30.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-repos.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-repos.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access-sftp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access-sftp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
access0.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://access0.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accessdyqani.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accessdyqani.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accessremote-acc-db2-corp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accessremote-acc-db2-corp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accessroot.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accessroot.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
account-backup-uatbackup-accept-domain.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://account-backup-uatbackup-accept-domain.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
account-miguard.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://account-miguard.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
account-p4.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://account-p4.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
account-stagingcmsuser-authapiproduction.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://account-stagingcmsuser-authapiproduction.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
account-topes08.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://account-topes08.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
account-vpn-upload-wwww-backups-www-test.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://account-vpn-upload-wwww-backups-www-test.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountassets-clients.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountassets-clients.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountassets-config-upgrade-bucketalpha-awslb.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountassets-config-upgrade-bucketalpha-awslb.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountbackup-v2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountbackup-v2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountebdp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountebdp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountpostmandatabase-officebackups-domain.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountpostmandatabase-officebackups-domain.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accounts-accessuk.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accounts-accessuk.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accounts-author.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accounts-author.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountstatusdevenv-storagemx.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountstatusdevenv-storagemx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accounttemp-node-docs.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accounttemp-node-docs.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountuploadssso-my-oceania.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountuploadssso-my-oceania.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountuserredirectdoc-corporate.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountuserredirectdoc-corporate.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
accountvpn-new-oceania.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://accountvpn-new-oceania.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
acte.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://acte.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adapter-test.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adapter-test.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admin-accesssocialsecurity.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admin-accesssocialsecurity.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admin-boost.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admin-boost.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admin-config-chef-blogqaproxy-vpn.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admin-config-chef-blogqaproxy-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admin-postgresqlstatic-clients-stats-corp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admin-postgresqlstatic-clients-stats-corp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admin-prod.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admin-prod.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admin-videov2oceania-mx.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admin-videov2oceania-mx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adminassets-media-proxy-vpn.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adminassets-media-proxy-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adminbeta.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adminbeta.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adminexamplealpha-intranetpostgresmx.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adminexamplealpha-intranetpostgresmx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
admintesting-support-corp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://admintesting-support-corp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adminupload-originmeet-git.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adminupload-originmeet-git.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adminv1-sales.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adminv1-sales.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adoptu2l-ext.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adoptu2l-ext.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
adstudioapi.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://adstudioapi.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
aet-1-3-2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://aet-1-3-2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
aet-2-1-1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://aet-2-1-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
afa9-10-85.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://afa9-10-85.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
aft01.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://aft01.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
age-0-3-2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://age-0-3-2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
aggressive.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://aggressive.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
aip-central.bitdefender.net,AIP Cybersecurity Hub,200,2673,aip-central.bitdefender.net,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-15T00:47:09Z,2023-08-13T01:41:43Z,CN=cybersecurity.allstateidentityprotection.com,cybersecurity.allstateidentityprotection.com,cybersecurity.allstateidentityprotection.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,71b4c441ed5ae879ffcd4f85f733a345,fc5b218ae31a758d28a7199945fbf8215c4e1551566f33851fa54c506009d445,ctls,aip-central.bitdefender.net,443,https://aip-central.bitdefender.net:443,https,nimbus,text/html,GET,34.149.173.200,/,308244096,34.149.173.200,HTTP/3,26,False,,,google,True,,
airwave.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://airwave.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
akamai-us-sanj-oa3.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://akamai-us-sanj-oa3.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
akankorebiyori.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://akankorebiyori.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alcoholesquimicaalpha.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alcoholesquimicaalpha.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alias.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alias.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
aliomvvbea.www.allaboutremovals-mobile.2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://aliomvvbea.www.allaboutremovals-mobile.2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
almdmex.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://almdmex.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alpha-accountweb-jenkinsb2b-oceania-exchangedns.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alpha-accountweb-jenkinsb2b-oceania-exchangedns.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alpha-central.bitdefender.com,Bitdefender Central,200,3372,alpha-central.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,alpha-central.bitdefender.com,443,https://alpha-central.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,/,-1806678978,2606:4700::6812:a8de,PayPal,24,False,Bitdefender SRL,True,cloudflare,True,https://beta.nimbus.bitdefender.net/,
alpha-db-postgresgit.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alpha-db-postgresgit.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alpha-edge32.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alpha-edge32.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alpha-portal.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alpha-portal.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alpha-preferences-system-postgresgit.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alpha-preferences-system-postgresgit.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphaappuser.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphaappuser.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphaauth.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphaauth.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphabackup-s3-cache-production.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphabackup-s3-cache-production.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphacache-data-proxy-vpn.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphacache-data-proxy-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphademo.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphademo.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphaimg.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphaimg.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphainfotempcontainer-corporate.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphainfotempcontainer-corporate.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphaiorg-fba-edge-shv-01-ort2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphaiorg-fba-edge-shv-01-ort2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphametalbclients.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphametalbclients.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphamhsi-47-202-9.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphamhsi-47-202-9.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphapreferences-errorna.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphapreferences-errorna.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphaprivate-ipv6-cacheeuw-meet-git.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphaprivate-ipv6-cacheeuw-meet-git.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
alphausers-linkoceania-exchangedns.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://alphausers-linkoceania-exchangedns.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
altima.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://altima.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,
