input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,tls_mismatched,csp_domains_,cdn_name,cdn,final_url,tls_expired
a005bucgts.kdn.bitdefender.net,,200,2,443,https://a005bucgts.kdn.bitdefender.net:443,https,nginx,application/json,GET,81.161.59.66,/,-1840324437,81.161.59.66,Nginx,1,False,a005bucgts.kdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.kdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.kdn.bitdefender.net,Bitdefender SRL,kdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,17a5230be4196cc004b027500152bf64,a478cf2c2ed39e231aca5e761b4a2df5da6e034887eda17368517e641ac2f3ae,True,ctls,a005bucgts.kdn.bitdefender.net,,,,,,
a020bucgts.kdn.bitdefender.net,,200,2,443,https://a020bucgts.kdn.bitdefender.net:443,https,nginx,application/json,GET,81.161.59.151,/,-1840324437,81.161.59.151,Nginx,1,False,a020bucgts.kdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.kdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.kdn.bitdefender.net,Bitdefender SRL,kdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,17a5230be4196cc004b027500152bf64,a478cf2c2ed39e231aca5e761b4a2df5da6e034887eda17368517e641ac2f3ae,True,ctls,a020bucgts.kdn.bitdefender.net,,,,,,
a021bucgts.kdn.bitdefender.net,,200,2,443,https://a021bucgts.kdn.bitdefender.net:443,https,nginx,application/json,GET,81.161.59.152,/,-1840324437,81.161.59.152,Nginx,1,False,a021bucgts.kdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.kdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.kdn.bitdefender.net,Bitdefender SRL,kdn.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,17a5230be4196cc004b027500152bf64,a478cf2c2ed39e231aca5e761b4a2df5da6e034887eda17368517e641ac2f3ae,True,ctls,a021bucgts.kdn.bitdefender.net,,,,,,
abrachia.oem-central-stage.bitdefender.com,,404,21,80,http://abrachia.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
abtesting.oem-central-stage.bitdefender.com,,404,21,80,http://abtesting.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
ac4-ex07drvs08.oem-central-stage.bitdefender.com,,404,21,80,http://ac4-ex07drvs08.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acc-auth-paymentsstorage.oem-central-stage.bitdefender.com,,404,21,80,http://acc-auth-paymentsstorage.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acc-edge35.oem-central-stage.bitdefender.com,,404,21,80,http://acc-edge35.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acc-mapi.oem-central-stage.bitdefender.com,,404,21,80,http://acc-mapi.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acc-vpn.oem-central-stage.bitdefender.com,,404,21,80,http://acc-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accbackups.oem-central-stage.bitdefender.com,,404,21,80,http://accbackups.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accept-www.oem-central-stage.bitdefender.com,,404,21,80,http://accept-www.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acceptdockerintra.oem-central-stage.bitdefender.com,,404,21,80,http://acceptdockerintra.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-cp-dev.oem-central-stage.bitdefender.com,,404,21,80,http://access-cp-dev.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-docsdbs-b2bsystem.oem-central-stage.bitdefender.com,,404,21,80,http://access-docsdbs-b2bsystem.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-downloadslink-tunnel-mx.oem-central-stage.bitdefender.com,,404,21,80,http://access-downloadslink-tunnel-mx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-internal-devaltproduction.oem-central-stage.bitdefender.com,,404,21,80,http://access-internal-devaltproduction.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-pbetti30.oem-central-stage.bitdefender.com,,404,21,80,http://access-pbetti30.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-repos.oem-central-stage.bitdefender.com,,404,21,80,http://access-repos.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access-sftp.oem-central-stage.bitdefender.com,,404,21,80,http://access-sftp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
access0.oem-central-stage.bitdefender.com,,404,21,80,http://access0.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accessdukeuniversity.oem-central-stage.bitdefender.com,,404,21,80,http://accessdukeuniversity.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accessdyqani.oem-central-stage.bitdefender.com,,404,21,80,http://accessdyqani.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accessremote-acc-db2-corp.oem-central-stage.bitdefender.com,,404,21,80,http://accessremote-acc-db2-corp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accessroot.oem-central-stage.bitdefender.com,,404,21,80,http://accessroot.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
account-backup-uatbackup-accept-domain.oem-central-stage.bitdefender.com,,404,21,80,http://account-backup-uatbackup-accept-domain.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
account-p4.oem-central-stage.bitdefender.com,,404,21,80,http://account-p4.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
account-stagingcmsuser-authapiproduction.oem-central-stage.bitdefender.com,,404,21,80,http://account-stagingcmsuser-authapiproduction.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
account-topes08.oem-central-stage.bitdefender.com,,404,21,80,http://account-topes08.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
account-vpn-upload-wwww-backups-www-test.oem-central-stage.bitdefender.com,,404,21,80,http://account-vpn-upload-wwww-backups-www-test.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
account.bitdefender.com,Bitdefender Account,200,4233,443,https://account.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,/,-2072101979,2606:4700::6812:a8de,HSTS,78,False,account.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,True,ctls,account.bitdefender.com,,https://consent.cookiebot.com,cloudflare,True,,
accountassets-clients.oem-central-stage.bitdefender.com,,404,21,80,http://accountassets-clients.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountassets-config-upgrade-bucketalpha-awslb.oem-central-stage.bitdefender.com,,404,21,80,http://accountassets-config-upgrade-bucketalpha-awslb.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountbackup-v2.oem-central-stage.bitdefender.com,,404,21,80,http://accountbackup-v2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountebdp.oem-central-stage.bitdefender.com,,404,21,80,http://accountebdp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountpostmandatabase-officebackups-domain.oem-central-stage.bitdefender.com,,404,21,80,http://accountpostmandatabase-officebackups-domain.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accounts-accessuk.oem-central-stage.bitdefender.com,,404,21,80,http://accounts-accessuk.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accounts-author.oem-central-stage.bitdefender.com,,404,21,80,http://accounts-author.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountstatusdevenv-storagemx.oem-central-stage.bitdefender.com,,404,21,80,http://accountstatusdevenv-storagemx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accounttemp-node-docs.oem-central-stage.bitdefender.com,,404,21,80,http://accounttemp-node-docs.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountuserredirectdoc-corporate.oem-central-stage.bitdefender.com,,404,21,80,http://accountuserredirectdoc-corporate.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
accountvpn-new-oceania.oem-central-stage.bitdefender.com,,404,21,80,http://accountvpn-new-oceania.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acorn.oem-central-stage.bitdefender.com,,404,21,80,http://acorn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
acte.oem-central-stage.bitdefender.com,,404,21,80,http://acte.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adapter-test.oem-central-stage.bitdefender.com,,404,21,80,http://adapter-test.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-accesssocialsecurity.oem-central-stage.bitdefender.com,,404,21,80,http://admin-accesssocialsecurity.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-boost.oem-central-stage.bitdefender.com,,404,21,80,http://admin-boost.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-config-chef-blogqaproxy-vpn.oem-central-stage.bitdefender.com,,404,21,80,http://admin-config-chef-blogqaproxy-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-postgresqlstatic-clients-stats-corp.oem-central-stage.bitdefender.com,,404,21,80,http://admin-postgresqlstatic-clients-stats-corp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-private.oem-central-stage.bitdefender.com,,404,21,80,http://admin-private.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-prod.oem-central-stage.bitdefender.com,,404,21,80,http://admin-prod.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admin-system-postgresgit.oem-central-stage.bitdefender.com,,404,21,80,http://admin-system-postgresgit.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adminalpha-assets-auth-antiviruspre.oem-central-stage.bitdefender.com,,404,21,80,http://adminalpha-assets-auth-antiviruspre.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adminassets-media-proxy-vpn.oem-central-stage.bitdefender.com,,404,21,80,http://adminassets-media-proxy-vpn.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adminbeta.oem-central-stage.bitdefender.com,,404,21,80,http://adminbeta.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adminexamplealpha-intranetpostgresmx.oem-central-stage.bitdefender.com,,404,21,80,http://adminexamplealpha-intranetpostgresmx.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
admintesting-support-corp.oem-central-stage.bitdefender.com,,404,21,80,http://admintesting-support-corp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adminupload-originmeet-git.oem-central-stage.bitdefender.com,,404,21,80,http://adminupload-originmeet-git.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adobe.oem-central-stage.bitdefender.com,,404,21,80,http://adobe.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adoptu2l-ext.oem-central-stage.bitdefender.com,,404,21,80,http://adoptu2l-ext.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
adstudioapi.oem-central-stage.bitdefender.com,,404,21,80,http://adstudioapi.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aet-2-1-1.oem-central-stage.bitdefender.com,,404,21,80,http://aet-2-1-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aet-2-3-1.oem-central-stage.bitdefender.com,,404,21,80,http://aet-2-3-1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
afa9-10-85.oem-central-stage.bitdefender.com,,404,21,80,http://afa9-10-85.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aft01.oem-central-stage.bitdefender.com,,404,21,80,http://aft01.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
age-0-3-2.oem-central-stage.bitdefender.com,,404,21,80,http://age-0-3-2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
age-0-3-6.oem-central-stage.bitdefender.com,,404,21,80,http://age-0-3-6.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aggressive.oem-central-stage.bitdefender.com,,404,21,80,http://aggressive.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aioadmin-dev.oem-central-stage.bitdefender.com,,404,21,80,http://aioadmin-dev.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aip-iow-push.bitdefender.net,,400,36,443,https://aip-iow-push.bitdefender.net:443,https,cloudflare,application/json,GET,104.17.107.108,/,-308011870,2606:4700::6811:6c6c,Cloudflare,1,False,aip-iow-push.bitdefender.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.net,Bitdefender SRL,bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,64f0931e6ff2208f6dd9a5e5ec56487f,3ffc2757a8d0e9c3f09c8441bedf2c4cb9396d70457bc3e89283f096e1b323d7,True,ctls,aip-iow-push.bitdefender.net,,,cloudflare,True,,
aip.nimbus.bitdefender.net,,400,11,443,https://aip.nimbus.bitdefender.net:443,https,nimbus,text/plain,GET,34.111.25.29,/,1142211792,34.111.25.29,HTTP/3,1,False,aip.nimbus.bitdefender.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,"CN=*.nimbus.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.nimbus.bitdefender.net,Bitdefender SRL,nimbus.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,63980d9d3a5d84c706ec56fe4b69a532,8f5aad41a849f607dc861ba0d10291bcc7c450760b448fa4fd75f72b1ea779b4,True,ctls,aip.nimbus.bitdefender.net,,,google,True,,
airwave.oem-central-stage.bitdefender.com,,404,21,80,http://airwave.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aivision.oem-central-stage.bitdefender.com,,404,21,80,http://aivision.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
akamai-us-sanj-oa3.oem-central-stage.bitdefender.com,,404,21,80,http://akamai-us-sanj-oa3.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
akankorebiyori.oem-central-stage.bitdefender.com,,404,21,80,http://akankorebiyori.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
alc-rvpn-user132-31.oem-central-stage.bitdefender.com,,404,21,80,http://alc-rvpn-user132-31.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
alcoholesquimicaalpha.oem-central-stage.bitdefender.com,,404,21,80,http://alcoholesquimicaalpha.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
alias.oem-central-stage.bitdefender.com,,404,21,80,http://alias.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
aliomvvbea.www.allaboutremovals-mobile.2.oem-central-stage.bitdefender.com,,404,21,80,http://aliomvvbea.www.allaboutremovals-mobile.2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
almdmex.oem-central-stage.bitdefender.com,,404,21,80,http://almdmex.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
alpha-accountweb-jenkinsb2b-oceania-exchangedns.oem-central-stage.bitdefender.com,,404,21,80,http://alpha-accountweb-jenkinsb2b-oceania-exchangedns.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,
alpha-central-lb.bitdefender.com,Bitdefender Central,200,3372,443,https://alpha-central-lb.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,/,-1936994222,2606:4700::6812:a9de,PayPal,24,False,alpha-central-lb.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,True,ctls,alpha-central-lb.bitdefender.com,,https://bitdefender.stage.ezstest.com/,cloudflare,True,,
alpha-central.bitdefender.com,Bitdefender Central,200,3372,443,https://alpha-central.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,/,-1936994222,2606:4700::6812:a9de,PayPal,24,False,alpha-central.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,True,ctls,alpha-central.bitdefender.com,,https://webchannel-content-service.scarabresearch.com/,cloudflare,True,,
