input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,location,final_url,csp_domains_
1.staging.vivy.com,301 Moved Permanently,301,169,1.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,1.staging.vivy.com,,443,https://1.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://1.staging.vivy.com/,https://1.staging.vivy.com/,
10-8.staging.vivy.com,301 Moved Permanently,301,169,10-8.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,10-8.staging.vivy.com,,443,https://10-8.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://10-8.staging.vivy.com/,https://10-8.staging.vivy.com/,
10-9.staging.vivy.com,301 Moved Permanently,301,169,10-9.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,10-9.staging.vivy.com,,443,https://10-9.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://10-9.staging.vivy.com/,https://10-9.staging.vivy.com/,
10.pr.dev.vivy.com,301 Moved Permanently,301,169,10.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,10.pr.dev.vivy.com,,443,https://10.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,52.28.30.52,Nginx:1.24.0,8,False,,https://10.pr.dev.vivy.com/,https://10.pr.dev.vivy.com/,
11.auth-ns.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,11.auth-ns.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,11.auth-ns.auth-ns.auth-ns.staging.vivy.com,,443,https://11.auth-ns.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://11.auth-ns.auth-ns.auth-ns.staging.vivy.com/,https://11.auth-ns.auth-ns.auth-ns.staging.vivy.com/,
11.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,11.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,11.auth-ns.staging.vivy.com,,443,https://11.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://11.auth-ns.staging.vivy.com/,https://11.auth-ns.staging.vivy.com/,
11.pr.dev.vivy.com,301 Moved Permanently,301,169,11.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,11.pr.dev.vivy.com,,443,https://11.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,52.28.30.52,Nginx:1.24.0,8,False,,https://11.pr.dev.vivy.com/,https://11.pr.dev.vivy.com/,
12-8.staging.vivy.com,301 Moved Permanently,301,169,12-8.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,12-8.staging.vivy.com,,443,https://12-8.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://12-8.staging.vivy.com/,https://12-8.staging.vivy.com/,
12-9.staging.vivy.com,301 Moved Permanently,301,169,12-9.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,12-9.staging.vivy.com,,443,https://12-9.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://12-9.staging.vivy.com/,https://12-9.staging.vivy.com/,
12.pr.dev.vivy.com,301 Moved Permanently,301,169,12.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,12.pr.dev.vivy.com,,443,https://12.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,52.28.30.52,Nginx:1.24.0,8,False,,https://12.pr.dev.vivy.com/,https://12.pr.dev.vivy.com/,
12.staging.vivy.com,301 Moved Permanently,301,169,12.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,12.staging.vivy.com,,443,https://12.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://12.staging.vivy.com/,https://12.staging.vivy.com/,
120.staging.vivy.com,301 Moved Permanently,301,169,120.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,120.staging.vivy.com,,443,https://120.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://120.staging.vivy.com/,https://120.staging.vivy.com/,
123.pay.ciair-france.pr.dev.vivy.com,301 Moved Permanently,301,169,123.pay.ciair-france.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,123.pay.ciair-france.pr.dev.vivy.com,,443,https://123.pay.ciair-france.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,52.28.30.52,Nginx:1.24.0,8,False,,https://123.pay.ciair-france.pr.dev.vivy.com/,https://123.pay.ciair-france.pr.dev.vivy.com/,
123.staging.vivy.com,301 Moved Permanently,301,169,123.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,123.staging.vivy.com,,443,https://123.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://123.staging.vivy.com/,https://123.staging.vivy.com/,
124.staging.vivy.com,301 Moved Permanently,301,169,124.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,124.staging.vivy.com,,443,https://124.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://124.staging.vivy.com/,https://124.staging.vivy.com/,
126.staging.vivy.com,301 Moved Permanently,301,169,126.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,126.staging.vivy.com,,443,https://126.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://126.staging.vivy.com/,https://126.staging.vivy.com/,
13.staging.vivy.com,301 Moved Permanently,301,169,13.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,13.staging.vivy.com,,443,https://13.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://13.staging.vivy.com/,https://13.staging.vivy.com/,
13.vivy.com,301 Moved Permanently,301,169,13.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,13.vivy.com,,443,https://13.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://13.vivy.com/,https://13.vivy.com/,
14-1.staging.vivy.com,301 Moved Permanently,301,169,14-1.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,14-1.staging.vivy.com,,443,https://14-1.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://14-1.staging.vivy.com/,https://14-1.staging.vivy.com/,
14-13.vivy.com,301 Moved Permanently,301,169,14-13.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,14-13.vivy.com,,443,https://14-13.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,52.28.30.52,Nginx:1.24.0,8,False,,https://14-13.vivy.com/,https://14-13.vivy.com/,
14-4.staging.vivy.com,301 Moved Permanently,301,169,14-4.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,14-4.staging.vivy.com,,443,https://14-4.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://14-4.staging.vivy.com/,https://14-4.staging.vivy.com/,
145-147ilmi.pr.dev.vivy.com,301 Moved Permanently,301,169,145-147ilmi.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,145-147ilmi.pr.dev.vivy.com,,443,https://145-147ilmi.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://145-147ilmi.pr.dev.vivy.com/,https://145-147ilmi.pr.dev.vivy.com/,
14834.vivy.com,301 Moved Permanently,301,169,14834.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,14834.vivy.com,,443,https://14834.vivy.com:443,https,nginx/1.24.0,text/html,GET,52.28.30.52,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://14834.vivy.com/,https://14834.vivy.com/,
15.pr.dev.vivy.com,301 Moved Permanently,301,169,15.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,15.pr.dev.vivy.com,,443,https://15.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,52.28.30.52,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://15.pr.dev.vivy.com/,https://15.pr.dev.vivy.com/,
16.vivy.com,301 Moved Permanently,301,169,16.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,16.vivy.com,,443,https://16.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://16.vivy.com/,https://16.vivy.com/,
17.application-gitokta-test-18auth-nscms.engpr.announces-svc.dev.portal.vivy.com,Vivy Portal,200,2085,17.application-gitokta-test-18auth-nscms.engpr.announces-svc.dev.portal.vivy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-12T23:59:59Z,CN=portal.vivy.com,portal.vivy.com,*.portal.vivy.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4e11f9d89e01e246b17e8fe0d360c7,785f97d23ce906f6845ff9d374690ffdaf88a220690c6b6cc58c30388ff2f949,True,ctls,17.application-gitokta-test-18auth-nscms.engpr.announces-svc.dev.portal.vivy.com,cloudfront,443,https://17.application-gitokta-test-18auth-nscms.engpr.announces-svc.dev.portal.vivy.com:443,https,AmazonS3,text/html,GET,143.204.98.128,/,-1302919,143.204.98.125,HSTS,1,False,True,,,
17.engpr.announces-svc.dev.portal-oktascimserverdemo.vivy.com,301 Moved Permanently,301,169,17.engpr.announces-svc.dev.portal-oktascimserverdemo.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,17.engpr.announces-svc.dev.portal-oktascimserverdemo.vivy.com,,443,https://17.engpr.announces-svc.dev.portal-oktascimserverdemo.vivy.com:443,https,nginx/1.24.0,text/html,GET,52.28.30.52,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://17.engpr.announces-svc.dev.portal-oktascimserverdemo.vivy.com/,https://17.engpr.announces-svc.dev.portal-oktascimserverdemo.vivy.com/,
17.engpr.announces-svc.dev.portal.oktascimserverdemo.vivy.com,301 Moved Permanently,301,169,17.engpr.announces-svc.dev.portal.oktascimserverdemo.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,17.engpr.announces-svc.dev.portal.oktascimserverdemo.vivy.com,,443,https://17.engpr.announces-svc.dev.portal.oktascimserverdemo.vivy.com:443,https,nginx/1.24.0,text/html,GET,52.28.30.52,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://17.engpr.announces-svc.dev.portal.oktascimserverdemo.vivy.com/,https://17.engpr.announces-svc.dev.portal.oktascimserverdemo.vivy.com/,
17.engpr.announces-svc.gitoktadev.portal.vivy.com,Vivy Portal,200,2085,17.engpr.announces-svc.gitoktadev.portal.vivy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-12T23:59:59Z,CN=portal.vivy.com,portal.vivy.com,*.portal.vivy.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4e11f9d89e01e246b17e8fe0d360c7,785f97d23ce906f6845ff9d374690ffdaf88a220690c6b6cc58c30388ff2f949,True,ctls,17.engpr.announces-svc.gitoktadev.portal.vivy.com,cloudfront,443,https://17.engpr.announces-svc.gitoktadev.portal.vivy.com:443,https,AmazonS3,text/html,GET,143.204.98.125,/,-1302919,143.204.98.128,HSTS,1,False,True,,,
17.engpr.announces-svc.systemchd-oktascimserverdev.portal.vivy.com,Vivy Portal,200,2085,17.engpr.announces-svc.systemchd-oktascimserverdev.portal.vivy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-12T23:59:59Z,CN=portal.vivy.com,portal.vivy.com,*.portal.vivy.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4e11f9d89e01e246b17e8fe0d360c7,785f97d23ce906f6845ff9d374690ffdaf88a220690c6b6cc58c30388ff2f949,True,ctls,17.engpr.announces-svc.systemchd-oktascimserverdev.portal.vivy.com,cloudfront,443,https://17.engpr.announces-svc.systemchd-oktascimserverdev.portal.vivy.com:443,https,AmazonS3,text/html,GET,99.86.91.53,/,-1302919,99.86.91.46,HSTS,1,False,True,,,
17.engproktascimserverdemo.announces-svc.dev.portal.vivy.com,Vivy Portal,200,2085,17.engproktascimserverdemo.announces-svc.dev.portal.vivy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-12T23:59:59Z,CN=portal.vivy.com,portal.vivy.com,*.portal.vivy.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4e11f9d89e01e246b17e8fe0d360c7,785f97d23ce906f6845ff9d374690ffdaf88a220690c6b6cc58c30388ff2f949,True,ctls,17.engproktascimserverdemo.announces-svc.dev.portal.vivy.com,cloudfront,443,https://17.engproktascimserverdemo.announces-svc.dev.portal.vivy.com:443,https,AmazonS3,text/html,GET,143.204.98.71,/,-1302919,143.204.98.128,HSTS,1,False,True,,,
17.staging.vivy.com,301 Moved Permanently,301,169,17.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,17.staging.vivy.com,,443,https://17.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://17.staging.vivy.com/,https://17.staging.vivy.com/,
17updatekey-oktascimserver.engpr.announces-svc.dev.portal.vivy.com,Vivy Portal,200,2085,17updatekey-oktascimserver.engpr.announces-svc.dev.portal.vivy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-24T00:00:00Z,2023-10-12T23:59:59Z,CN=portal.vivy.com,portal.vivy.com,*.portal.vivy.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4e11f9d89e01e246b17e8fe0d360c7,785f97d23ce906f6845ff9d374690ffdaf88a220690c6b6cc58c30388ff2f949,True,ctls,17updatekey-oktascimserver.engpr.announces-svc.dev.portal.vivy.com,cloudfront,443,https://17updatekey-oktascimserver.engpr.announces-svc.dev.portal.vivy.com:443,https,AmazonS3,text/html,GET,143.204.98.71,/,-1302919,143.204.98.128,HSTS,1,False,True,,,
18.staging.vivy.com,301 Moved Permanently,301,169,18.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,18.staging.vivy.com,,443,https://18.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://18.staging.vivy.com/,https://18.staging.vivy.com/,
