new,host,a,aaaa,soa,status_code,cdn,cdn-name,txt,ns,cname,mx,caa,has_internal_ips,internal_ips
,ccs-aggregator-prd08-green.etp-prd08.cloud.apps.fireeye.com,54.148.34.34,,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd08-external-dns,external-dns/resource=ingress/etp-prd08-apps-green/ccs-aggregator-prd08-green-ing",,,,,,
,ccs-aggregator-prd09-green.etp-prd09.cloud.apps.fireeye.com,35.174.248.143,,"ns-596.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd09-external-dns,external-dns/resource=ingress/etp-prd09-apps-green/ccs-aggregator-prd09-green-ing",,,,,,
,ccs-aggregator-prd11-blue.etp-prd11.cloud.apps.fireeye.com,"52.60.123.226, 15.222.209.62, 3.97.253.64",,"ns-1572.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd11-external-dns,external-dns/resource=ingress/etp-prd11-apps-blue/ccs-aggregator-prd11-blue-ing",,,,,,
,ccs-aggregator-prd11-green.etp-prd11.cloud.apps.fireeye.com,"3.96.243.232, 3.98.158.36, 52.60.124.127",,"ns-1572.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd11-external-dns,external-dns/resource=ingress/etp-prd11-apps-green/ccs-aggregator-prd11-green-ing",,,,,,
,ccs-aggregator-qa01-green.etp-dev01.cloud.apps.fireeye.com,44.226.180.185,,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-dev01-external-dns,external-dns/resource=ingress/etp-qa01-apps-green/ccs-aggregator-qa01-green-ing",,,,,,
,ccs-aggregator.k8s-etp-dev01.cloud.apps.fireeye.com,,,"ns-856.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ccs-api-dev01-blue.etp-dev01.cloud.apps.fireeye.com,52.25.37.32,,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-dev01-external-dns,external-dns/resource=ingress/etp-dev01-apps-blue/ccs-api-dev01-blue-ingress",,,,,,
,ccs-api-dev01-green.etp-dev01.cloud.apps.fireeye.com,44.235.194.235,,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-dev01-external-dns,external-dns/resource=ingress/etp-dev01-apps-green/ccs-api-dev01-green-ingress",,,,,,
,ccs-api-dev01.k8s-etp-dev01.cloud.apps.fireeye.com,,,"ns-856.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=Z0234678POZWNSZ4AICO,external-dns/resource=ingress/etp-dev01-apps/ccs-api-ingress",,,,,,
,ccs-api-prd01-blue.etp-prd01.cloud.apps.fireeye.com,"35.74.188.52, 35.79.252.149, 52.192.72.145",,"ns-750.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd01-external-dns,external-dns/resource=ingress/etp-prd01-apps-blue/ccs-api-prd01-blue-ingress",,,,,,
,ccs-api-prd01-green.etp-prd01.cloud.apps.fireeye.com,"52.197.108.255, 18.177.63.66, 18.180.177.224",,"ns-750.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd01-external-dns,external-dns/resource=ingress/etp-prd01-apps-green/ccs-api-prd01-green-ingress",,,,,,
,ccs-api-prd06-blue.etp-prd06.cloud.apps.fireeye.com,"3.67.246.187, 3.126.81.131, 3.127.138.38",,"ns-1051.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd06-external-dns,external-dns/resource=ingress/etp-prd06-apps-blue/ccs-api-prd06-blue-ingress",,,,,,
,ccs-api-prd06-green.etp-prd06.cloud.apps.fireeye.com,3.74.39.75,,"ns-1051.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd06-external-dns,external-dns/resource=ingress/etp-prd06-apps-green/ccs-api-prd06-green-ingress",,,,,,
,ccs-api-prd07-blue.etp-prd07.cloud.apps.fireeye.com,"34.253.111.45, 34.252.219.220, 34.253.10.27",,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd07-external-dns,external-dns/resource=ingress/etp-prd07-apps-blue/ccs-api-prd07-blue-ingress",,,,,,
,ccs-api-prd07-green.etp-prd07.cloud.apps.fireeye.com,"34.249.66.142, 108.129.29.214, 52.211.149.119",,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd07-external-dns,external-dns/resource=ingress/etp-prd07-apps-green/ccs-api-prd07-green-ingress",,,,,,
,ccs-api-prd08-blue.etp-prd08.cloud.apps.fireeye.com,"54.201.25.216, 34.215.215.132, 35.80.200.126",,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd08-external-dns,external-dns/resource=ingress/etp-prd08-apps-blue/ccs-api-prd08-blue-ingress",,,,,,
,ccs-api-prd09-green.etp-prd09.cloud.apps.fireeye.com,,,"ns-596.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ccs-api-prd11-blue.etp-prd11.cloud.apps.fireeye.com,"52.60.123.226, 3.97.253.64, 15.222.209.62",,"ns-1572.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd11-external-dns,external-dns/resource=ingress/etp-prd11-apps-blue/ccs-api-prd11-blue-ingress","ns-1425.awsdns-50.org, ns-1572.awsdns-04.co.uk, ns-408.awsdns-51.com, ns-802.awsdns-36.net",,,,,
,ccs-api-prd11-green.etp-prd11.cloud.apps.fireeye.com,3.96.110.207,,"ns-1572.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd11-external-dns,external-dns/resource=ingress/etp-prd11-apps-green/ccs-api-prd11-green-ingress",,,,,,
,ccs-api-qa01-blue.etp-dev01.cloud.apps.fireeye.com,,,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ccs-api-qa01-green.etp-dev01.cloud.apps.fireeye.com,44.226.180.185,,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdk-constructs.docs.endpoint.fireeye.com,"185.199.110.153, 185.199.111.153, 185.199.108.153, 185.199.109.153","2606:50c0:8000::153, 2606:50c0:8001::153, 2606:50c0:8002::153, 2606:50c0:8003::153","ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com, dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,fireeye-core.github.io,,"letsencrypt.org, digicert.com",,
,cdn-prod.odyssey.design.fireeye.com,"108.138.7.87, 108.138.7.44, 108.138.7.80, 108.138.7.119",,"ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
,cgen3.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,charlotte.access.sfo.selabs.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,chat.fireeye.com,199.16.196.16,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloud-eu.fireeye.com,206.142.226.31,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloud-fcs.fireeye.com,199.16.197.141,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloud-preprod.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cloud-qa2.cso.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloud-qa2.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cloud-stage.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cloud-test.fireeye.com,199.16.197.141,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloud.apps.fireeye.com,,,"ns-1350.awsdns-40.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1350.awsdns-40.org, ns-2019.awsdns-60.co.uk, ns-668.awsdns-19.net, ns-78.awsdns-09.com",,,,,
,cloud.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cloud01.fireeye.com,63.128.159.31,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloudservices.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloudtest.fireeye.com,199.16.197.4,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cloudvisory-dev.cloud.aws.apps.fireeye.com,"52.35.48.81, 52.10.61.138",,"ns-865.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1352.awsdns-41.org, ns-1567.awsdns-03.co.uk, ns-413.awsdns-51.com, ns-865.awsdns-44.net",,inbound-smtp.us-west-2.amazonaws.com,,,
,cloudvisory.apps.fireeye.com,"34.210.51.49, 44.233.37.216",,"ns-318.awsdns-39.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1041.awsdns-02.org, ns-1589.awsdns-06.co.uk, ns-318.awsdns-39.com, ns-785.awsdns-34.net",,,,,
,cm01.access.ork.selabs.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cm01.access.tyo.selabs.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cm01.staff.access.ork.selabs.fireeye.com,,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,cm02.p.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cmdb-dev.corp.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cmdb-stage.corp.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cmdb-writer-dev.corp.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cmdb-writer-qa.corp.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cmdb-writer-stage.corp.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cmdb-writer.corp.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cofense.fireeye.com,216.71.112.41,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,community.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,conference.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,connect.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,"v=spf1 ip4:199.16.196.10 ip4:199.16.196.42 ip4:199.16.196.1 ip4:205.233.0.231 ip4:68.232.140.223 ip4:68.232.137.239 ip4:149.13.95.34 ip4:154.57.155.23 ip6:2620:101:2001:d100::19 ip6:2620:101:2006:d100::2a  ip4:63.150.153.0/28 ip4:63.236.109.192/28 ip4:63, 236.97.64/27 ip4:66.77.66.64/26 ip4:63.236.105.192/28 ip4:63.236.106.128/27 ip4:68.177.111.128/26 ip4:204.93.64.116 ip4:204.93.64.117 ip4:192.35.250.0/26 ip4:199.255.192.0/22 ip4:199.127.232.0/22 ip4:54.240.0.0/18 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4, :50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:216.211.128.3 ip4:204.93.64.117 ip4:204.93.64.116 ip4:66.45.175.59 ip4:199.15.212.0/22 ip4:72.3.185.0/24 ip4:72.32.154.0/24 ip4:72.32.217.0/24 ip4:72.32.243.0, /24 ip4:94.236.119.0/26 ip4:37.188.97.188/32 ip4:185.28.196.0/22 ip4:192.28.128.0/18 ip4:103.237.104.0/22 ip6:2a04:35c0::/29 include:spfa.fireeye.com include:spf.protection.outlook.com include:_spf.salesforce.com  -all",,,,,,
,console-feiam-qa00.iam.apps.fireeye.com,"52.36.20.184, 35.163.4.215",,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,feiam-qa00-gateway-elb-648618198.us-west-2.elb.amazonaws.com,,,,
,console-iam-int.fireeye.com,162.159.246.125,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,console-iam-stg.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,console.ap.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,console.ca.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,console.eu.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,console.us.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,content.fireeye.com,"18.232.202.107, 44.205.132.190, 52.2.159.125, 3.84.65.56",,"ns-1403.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,alb-fireeye.lookbookhq.com,,,,
,context-dev.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,context-gateway.fireeye.com,"99.86.91.11, 99.86.91.72, 99.86.91.12, 99.86.91.29",,"ns-1845.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1249.awsdns-28.org, ns-862.awsdns-43.net, ns-1845.awsdns-38.co.uk, ns-287.awsdns-35.com",d3j993nbd9x8fc.cloudfront.net,,,,
,context.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,core01-fw.sjc.training.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,core02-fw.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,corp-asset.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,course-resources.a.staging.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,course-resources.staging.a.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,crashlanding.ap.feconnect.fireeye.com,"13.230.175.249, 54.150.191.126, 35.73.33.227",,"ns-809.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=athena-prd03-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.etp-dev01.cloud.apps.fireeye.com,"52.39.240.114, 52.40.251.49, 44.242.56.119",,"ns-578.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,crashlanding.cluster.etp-prd01.cloud.apps.fireeye.com,"35.74.188.52, 52.192.72.145, 35.79.252.149",,"ns-881.awsdns-46.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.etp-prd06.cloud.apps.fireeye.com,"3.67.246.187, 3.126.81.131, 3.127.138.38",,"ns-1017.awsdns-63.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd06-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.etp-prd07.cloud.apps.fireeye.com,"34.253.10.27, 34.253.111.45, 34.252.219.220",,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd07-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.etp-prd08.cloud.apps.fireeye.com,"35.80.200.126, 34.215.215.132, 54.201.25.216",,"ns-360.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd08-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.etp-prd09.cloud.apps.fireeye.com,"34.227.187.150, 3.233.225.82, 3.217.124.86",,"ns-179.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd09-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.feconnect.fireeye.com,"54.71.12.36, 54.189.254.28, 54.214.248.132",,"ns-1808.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=athena-prd01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.sre-dev01.apps.fireeye.com,"54.69.42.226, 52.39.13.53",,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=sre-dev01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.cluster.sre-prod01.apps.fireeye.com,"50.112.221.210, 52.26.125.108",,"ns-1486.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=sre-prod01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend","ns-1486.awsdns-57.org, ns-1589.awsdns-06.co.uk, ns-198.awsdns-24.com, ns-968.awsdns-57.net",,,,,
,crashlanding.cluster.staging.feconnect.fireeye.com,,,"ns-1795.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=athena-stg01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.etp-dev01.cloud.apps.fireeye.com,"52.40.251.49, 44.242.56.119, 52.39.240.114",,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-dev01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.etp-prd01.cloud.apps.fireeye.com,"35.74.188.52, 35.79.252.149, 52.192.72.145",,"ns-750.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.etp-prd06.cloud.apps.fireeye.com,"3.126.81.131, 3.67.246.187, 3.127.138.38",,"ns-1051.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd06-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.etp-prd08.cloud.apps.fireeye.com,"35.80.200.126, 54.201.25.216, 34.215.215.132",,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd08-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.etp-prd09.cloud.apps.fireeye.com,"3.233.225.82, 3.217.124.86, 34.227.187.150",,"ns-596.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd09-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.etp-prd11.cloud.apps.fireeye.com,"3.97.253.64, 15.222.209.62, 52.60.123.226",,"ns-1572.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=etp-prd11-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.eu.feconnect.fireeye.com,"18.157.242.210, 52.29.67.229, 3.65.85.243",,"ns-1446.awsdns-52.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=athena-prd02-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.feconnect.fireeye.com,"54.189.254.28, 54.71.12.36, 54.214.248.132",,"ns-1551.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=athena-prd01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.k8s-etp-dev01.cloud.apps.fireeye.com,,,"ns-856.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=Z0234678POZWNSZ4AICO,external-dns/resource=ingress/nginx-ingress/nginx-ingress-default-backend",,,,,,
,crashlanding.sre-prod01.apps.fireeye.com,"50.112.221.210, 52.26.125.108",,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=sre-prod01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend",,,,,,
,crashlanding.staging.feconnect.fireeye.com,"44.227.74.89, 54.200.186.158, 52.36.219.78",,"ns-1512.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=athena-stg01-external-dns,external-dns/resource=ingress/nginx-ingress/nginx-ingress-defaultbackend","ns-1512.awsdns-61.org, ns-1559.awsdns-02.co.uk, ns-233.awsdns-29.com, ns-877.awsdns-45.net",,,,,
,cs-notices.fireeye.com,"3.92.120.28, 34.237.219.119, 18.208.125.13, 3.215.172.219, 52.54.96.194",,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net","go.pardot.com, pi.pardot.com, pi-ue1.pardot.com, pi-ue1-public-lb-f0209c6950285322.elb.us-east-1.amazonaws.com",,,,
,csp-login.fireeye.com,136.179.56.244,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,csportal-2.fireeye.com,162.209.98.216,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,csportal.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,ctfd.a.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,ctfd.staging.a.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cyberark.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cyberchef.a.staging.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cybergenersis.a.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cybergenesis.a.sjc.training.fireeye.com,199.16.198.82,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,cybergenesis.staging.a.sjc.training.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,design.fireeye.com,,,"ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-439.awsdns-54.com, ns-980.awsdns-58.net, ns-1342.awsdns-39.org, ns-1698.awsdns-20.co.uk",,,amazon.com,,
,dev-cloudvisory.cloud.aws.apps.fireeye.com,"52.10.61.138, 52.35.48.81",,"ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,dev-docs.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,dev-ds.apps.fireeye.com,54.203.183.90,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,dsweb-elb-1030982766.us-west-2.elb.amazonaws.com,,,,
,dev-helix.cloud.aws.apps.fireeye.com,"18.155.129.28, 18.155.129.79, 18.155.129.111, 18.155.129.27",,"ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
,dev-identity.fireeye.com,162.159.246.125,2606:4700:300b::a29f:f67d,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,dev-timetracker.fireeye.com,,,"bonnie.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
,dev.apps.fireeye.com,"54.69.201.139, 52.39.143.81, 52.42.143.82",,"ns-195.awsdns-24.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
