input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,content_type,csp_domains_,tls_mismatched
59a8c68b-043f-438e-90fe-6673562f4f90-gw.gateway.centrify.com,,200,5489,eotss.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,eotss.my.idaptive.app,80,http://59a8c68b-043f-438e-90fe-6673562f4f90-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,1994069199,https://eotss.my.idaptive.app/login?appkey=59a8c68b-043f-438e-90fe-6673562f4f90-gw&customerId=AAQ0416&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzU5YThjNjhiLTA0M2YtNDM4ZS05MGZlLTY2NzM1NjJmNGY5MC1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.84.64.22,HSTS,137,False,,,,text/html,,
59afa0fa-dbcb-4446-88d5-8d8ae7c1306e-gw.gateway.centrify.com,,200,5489,corp.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,corp.my.idaptive.app,80,http://59afa0fa-dbcb-4446-88d5-8d8ae7c1306e-gw.gateway.centrify.com:80,http,GET,35.155.240.98,/,-719047893,https://corp.my.idaptive.app/login?appkey=59afa0fa-dbcb-4446-88d5-8d8ae7c1306e-gw&customerId=LG602&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzU5YWZhMGZhLWRiY2ItNDQ0Ni04OGQ1LThkOGFlN2MxMzA2ZS1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,35.165.87.242,HSTS,137,False,,,,text/html,,
59d30271-a564-4e33-81c7-07ac8dc97ddf-gw.gateway.centrify.com,,200,5489,hoopp.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,hoopp.my.idaptive.app,80,http://59d30271-a564-4e33-81c7-07ac8dc97ddf-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,137350003,https://hoopp.my.idaptive.app/login?appkey=59d30271-a564-4e33-81c7-07ac8dc97ddf-gw&customerId=AAM0477&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzU5ZDMwMjcxLWE1NjQtNGUzMy04MWM3LTA3YWM4ZGM5N2RkZi1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.84.64.22,HSTS,137,False,,,,text/html,,
5c3d926c-1476-455a-80f0-1b33e8f1fa54-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://5c3d926c-1476-455a-80f0-1b33e8f1fa54-gw.gateway.centrify.com:80,http,GET,23.97.153.123,/,-1840324437,,23.97.153.123,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
69880b25-4e6f-4009-bf55-ef1875d03ea8-gw.gateway.centrify.com,,200,5489,corp.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,corp.my.idaptive.app,80,http://69880b25-4e6f-4009-bf55-ef1875d03ea8-gw.gateway.centrify.com:80,http,GET,35.165.87.242,/,2110939882,https://corp.my.idaptive.app/login?appkey=69880b25-4e6f-4009-bf55-ef1875d03ea8-gw&customerId=LG602&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzY5ODgwYjI1LTRlNmYtNDAwOS1iZjU1LWVmMTg3NWQwM2VhOC1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,35.155.240.98,HSTS,137,False,,,,text/html,,
6d03282a-2861-410c-ada5-9e01c2275b06-gw.gateway.centrify.com,,200,5489,iapws.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,iapws.my.idaptive.app,80,http://6d03282a-2861-410c-ada5-9e01c2275b06-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,-1364983425,https://iapws.my.idaptive.app/login?appkey=6d03282a-2861-410c-ada5-9e01c2275b06-gw&customerId=AAL0795&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzZkMDMyODJhLTI4NjEtNDEwYy1hZGE1LTllMDFjMjI3NWIwNi1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.84.64.22,HSTS,137,False,,,,text/html,,
72.my.centrify.com,,410,,72.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,72.my.centrify.com,443,https://72.my.centrify.com:443,https,GET,3.123.98.47,/,-1840324437,https://72.my.centrify.com/my,3.120.29.66,HSTS,1,False,,,,,,
72516a3d-4169-4be7-803f-bb708a15164f-gw.gateway.centrify.com,,200,5489,iapws.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,iapws.my.idaptive.app,80,http://72516a3d-4169-4be7-803f-bb708a15164f-gw.gateway.centrify.com:80,http,GET,3.84.64.22,/,-168467059,https://iapws.my.idaptive.app/login?appkey=72516a3d-4169-4be7-803f-bb708a15164f-gw&customerId=AAL0795&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzcyNTE2YTNkLTQxNjktNGJlNy04MDNmLWJiNzA4YTE1MTY0Zi1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.86.137.55,HSTS,137,False,,,,text/html,,
790bb9b2-2279-4a0a-8870-cf9fab14ea91-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://790bb9b2-2279-4a0a-8870-cf9fab14ea91-gw.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
7e612589-4f67-42e7-aa41-e3043cc199da-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://7e612589-4f67-42e7-aa41-e3043cc199da-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,-1840324437,,3.84.64.22,,1,False,,,,,,
7fd3b17f-511d-4645-b04e-20e5eb5c83aa-gw.gateway.centrify.com,,200,5489,eotss.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,eotss.my.idaptive.app,80,http://7fd3b17f-511d-4645-b04e-20e5eb5c83aa-gw.gateway.centrify.com:80,http,GET,3.84.64.22,/,601127434,https://eotss.my.idaptive.app/login?appkey=7fd3b17f-511d-4645-b04e-20e5eb5c83aa-gw&customerId=AAQ0416&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzdmZDNiMTdmLTUxMWQtNDY0NS1iMDRlLTIwZTVlYjVjODNhYS1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.86.137.55,HSTS,137,False,,,,text/html,,
8318b4f0-cedb-400d-b486-afe7c34a6c5c-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://8318b4f0-cedb-400d-b486-afe7c34a6c5c-gw.gateway.centrify.com:80,http,GET,52.170.81.119,/,-1840324437,,52.170.81.119,Windows Server,1,False,azure,Microsoft-IIS/10.0,True,,,
8be95f4e-257b-4bb1-b849-dce2cc1e0b73-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://8be95f4e-257b-4bb1-b849-dce2cc1e0b73-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,-1840324437,,3.84.64.22,,1,False,,,,,,
8ece0603-28d1-4536-a325-f16f7ddf74bd-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://8ece0603-28d1-4536-a325-f16f7ddf74bd-gw.gateway.centrify.com:80,http,GET,34.215.186.234,/,-1840324437,,34.215.186.233,Windows Server,1,False,,Microsoft-IIS/10.0,,,,
9193980d-423e-4d6b-b8dd-1dc18b249b92-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://9193980d-423e-4d6b-b8dd-1dc18b249b92-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,-1840324437,,3.84.64.22,,1,False,,,,,,
99.my.centrify.com,,200,5432,99.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,99.my.centrify.com,443,https://99.my.centrify.com:443,https,GET,104.41.42.127,/,-1840324437,https://99.my.centrify.com/my?customerId=AAV0426&zsoInProg=true,104.41.42.127,HSTS,140,False,azure,,True,text/html,,
99taxis.my.centrify.com,,200,5432,99taxis.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,99taxis.my.centrify.com,443,https://99taxis.my.centrify.com:443,https,GET,104.41.42.127,/,-1840324437,https://99taxis.my.centrify.com/my?customerId=AAV0426&zsoInProg=true,104.41.42.127,HSTS,140,False,azure,,True,text/html,,
9c0f87ba-0ef9-46cd-964d-0376397dac75-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://9c0f87ba-0ef9-46cd-964d-0376397dac75-gw.gateway.centrify.com:80,http,GET,3.84.64.22,/,-1840324437,,3.86.137.55,,1,False,,,,,,
9e1b6bcd-401d-48c6-b080-13500a1f7530-gw.gateway.centrify.com,,200,5489,iapws.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,iapws.my.idaptive.app,80,http://9e1b6bcd-401d-48c6-b080-13500a1f7530-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,469908763,https://iapws.my.idaptive.app/login?appkey=9e1b6bcd-401d-48c6-b080-13500a1f7530-gw&customerId=AAL0795&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovLzllMWI2YmNkLTQwMWQtNDhjNi1iMDgwLTEzNTAwYTFmNzUzMC1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.84.64.22,HSTS,137,False,,,,text/html,,
a.my-kibble.centrify.com,,200,5433,a.my-kibble.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-16T07:09:07Z,2023-08-17T07:09:07Z,CN=*.my-kibble.centrify.com,*.my-kibble.centrify.com,,my-kibble.centrify.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d9f01926bff8dfba9149b55a963dce91,7aee50d0ce3731a853250c5f03270e056fb0caeba688385fd8dbee08dd3a6ee5,True,ctls,a.my-kibble.centrify.com,443,https://a.my-kibble.centrify.com:443,https,GET,40.118.234.196,/,-1840324437,https://a.my-kibble.centrify.com/my?customerId=AAA3057&zsoInProg=true,40.118.234.196,HSTS,140,False,azure,,True,text/html,,
a1072cc3-b0ab-4c87-89bb-3ad04c6dff0a-gw.gateway.centrify.com,,200,5489,ssi.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,ssi.my.idaptive.app,80,http://a1072cc3-b0ab-4c87-89bb-3ad04c6dff0a-gw.gateway.centrify.com:80,http,GET,3.86.137.55,/,-2097963644,https://ssi.my.idaptive.app/login?appkey=a1072cc3-b0ab-4c87-89bb-3ad04c6dff0a-gw&customerId=AAU0539&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovL2ExMDcyY2MzLWIwYWItNGM4Ny04OWJiLTNhZDA0YzZkZmYwYS1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,3.84.64.22,HSTS,137,False,,,,text/html,,
a2d0177c-4e44-4ff0-9bf8-72e201e9e450-gw.gateway.centrify.com,,200,5489,corp.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,corp.my.idaptive.app,80,http://a2d0177c-4e44-4ff0-9bf8-72e201e9e450-gw.gateway.centrify.com:80,http,GET,35.165.87.242,/,1797524229,https://corp.my.idaptive.app/login?appkey=a2d0177c-4e44-4ff0-9bf8-72e201e9e450-gw&customerId=LG602&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovL2EyZDAxNzdjLTRlNDQtNGZmMC05YmY4LTcyZTIwMWU5ZTQ1MC1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,35.155.240.98,HSTS,137,False,,,,text/html,,
a5729f59-e70c-45c6-87bb-7805540e432b-gw.gateway.centrify.com,,400,,,,,,,,,,,,,,,,,,,,,,80,http://a5729f59-e70c-45c6-87bb-7805540e432b-gw.gateway.centrify.com:80,http,GET,34.215.186.233,/,-1840324437,,34.215.186.234,Windows Server,1,False,,Microsoft-IIS/10.0,,,,
a5996c83-b575-4f94-97ae-7ef158f5a5f7-gw.gateway.centrify.com,,200,5489,corp.my.idaptive.app,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-21T07:16:07Z,2023-12-23T07:16:06Z,"CN=*.my.idaptive.app, O=CYBERARK SOFTWARE LTD., L=Petah Tikva, ST=Central, C=IL",*.my.idaptive.app,CYBERARK SOFTWARE LTD.,my.idaptive.app,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,7f7e8e45945e943ed49a8b369fdd73c0,369b060174c570dea298f9588d1cde769be315ae546830d73bfeb823179c04ed,True,ctls,corp.my.idaptive.app,80,http://a5996c83-b575-4f94-97ae-7ef158f5a5f7-gw.gateway.centrify.com:80,http,GET,35.165.87.242,/,-330509217,https://corp.my.idaptive.app/login?appkey=a5996c83-b575-4f94-97ae-7ef158f5a5f7-gw&customerId=LG602&relaystate=eyJJbml0QXV0aCI6dHJ1ZSwiTWV0aG9kIjoiR0VUIiwiVXJpIjoiaHR0cDovL2E1OTk2YzgzLWI1NzUtNGY5NC05N2FlLTdlZjE1OGY1YTVmNy1ndy5nYXRld2F5LmNlbnRyaWZ5LmNvbS8ifQ__&zsoInProg=true&yfirtnecrun=true,35.155.240.98,HSTS,137,False,,,,text/html,,
aa.my-qa.centrify.com,,200,5450,aa.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aa.my-qa.centrify.com,443,https://aa.my-qa.centrify.com:443,https,GET,34.209.61.240,/,-1840324437,https://aa.my-qa.centrify.com/my?customerId=AAO0729&zsoInProg=true,54.149.216.87,HSTS,140,False,,,,text/html,,
aaa.my-dev.centrify.com,Admin Portal,200,4303,aaa.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,aaa.my-dev.centrify.com,443,https://aaa.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://aaa.my-dev.centrify.com/my,13.91.96.115,HSTS,70,False,azure,,True,text/html,https://maps.googleapis.com,
aaa.my-qa.centrify.com,Admin Portal,200,4021,aaa.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aaa.my-qa.centrify.com,443,https://aaa.my-qa.centrify.com:443,https,GET,34.209.61.240,/,-1840324437,https://aaa.my-qa.centrify.com/my,54.149.216.87,HSTS,62,False,,,,text/html,,
aaa0001.my-dev.centrify.com,,200,5694,aaa0001.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,aaa0001.my-dev.centrify.com,443,https://aaa0001.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://aaa0001.my-dev.centrify.com/my?customerId=AAA0001&zsoInProg=true,13.91.96.115,HSTS,152,False,azure,,True,text/html,https://fonts.googleapis.com,
aaa0007.my-dev.centrify.com,,200,5694,aaa0007.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,aaa0007.my-dev.centrify.com,443,https://aaa0007.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://aaa0007.my-dev.centrify.com/my?customerId=AAA0007&zsoInProg=true,13.91.96.115,HSTS,152,False,azure,,True,text/html,https://maps.googleapis.com,
aaa0009.my-dev.centrify.com,,200,5694,aaa0009.my-dev.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-06T00:00:00Z,2024-07-06T23:59:59Z,"CN=*.my-dev.centrify.com, O=Delinea Inc., ST=California, C=US",*.my-dev.centrify.com,Delinea Inc.,my-dev.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e5fbb5c73ab438624a1162da3e0d3791,179ffbe5f2bf85e0160963ebbaf6291e22c92303c6c40493cc78ec0b5dce8aad,True,ctls,aaa0009.my-dev.centrify.com,443,https://aaa0009.my-dev.centrify.com:443,https,GET,13.91.96.115,/,-1840324437,https://aaa0009.my-dev.centrify.com/my?customerId=AAA0009&zsoInProg=true,13.91.96.115,HSTS,152,False,azure,,True,text/html,https://maps.googleapis.com,
