input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn,tls_self_signed,tls_mismatched,tls_subject_org_
155-9-240-93.stage.auvik.com,Not Found,404,2362,155-9-240-93.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-240-93.stage.auvik.com,443,https://155-9-240-93.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,173926153,54.156.106.63,HSTS,65,False,155-9-240-93.stage.auvik.com,https://155-9-240-93.stage.auvik.com/auth/login,,,,,
155-9-241-33.stage.auvik.com,Not Found,404,2362,155-9-241-33.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-241-33.stage.auvik.com,443,https://155-9-241-33.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1940280157,54.157.105.1,HSTS,65,False,155-9-241-33.stage.auvik.com,https://155-9-241-33.stage.auvik.com/auth/login,,,,,
155-9-241-48.stage.auvik.com,Not Found,404,2362,155-9-241-48.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-241-48.stage.auvik.com,443,https://155-9-241-48.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,992069201,54.157.105.1,HSTS,65,False,155-9-241-48.stage.auvik.com,https://155-9-241-48.stage.auvik.com/auth/login,,,,,
155-9-55-74.stage.auvik.com,Not Found,404,2361,155-9-55-74.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-55-74.stage.auvik.com,443,https://155-9-55-74.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1714918035,184.73.119.215,HSTS,65,False,155-9-55-74.stage.auvik.com,https://155-9-55-74.stage.auvik.com/auth/login,,,,,
155-9-56-32.stage.auvik.com,Not Found,404,2361,155-9-56-32.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-56-32.stage.auvik.com,443,https://155-9-56-32.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,733103071,54.156.106.63,HSTS,65,False,155-9-56-32.stage.auvik.com,https://155-9-56-32.stage.auvik.com/auth/login,,,,,
155-9-56-59.stage.auvik.com,Not Found,404,2361,155-9-56-59.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-56-59.stage.auvik.com,443,https://155-9-56-59.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-853211586,184.73.119.215,HSTS,65,False,155-9-56-59.stage.auvik.com,https://155-9-56-59.stage.auvik.com/auth/login,,,,,
155-9-60-74.stage.auvik.com,Not Found,404,2361,155-9-60-74.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-60-74.stage.auvik.com,443,https://155-9-60-74.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-418273236,184.73.119.215,HSTS,65,False,155-9-60-74.stage.auvik.com,https://155-9-60-74.stage.auvik.com/auth/login,,,,,
155-9-61-22.stage.auvik.com,Not Found,404,2361,155-9-61-22.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-61-22.stage.auvik.com,443,https://155-9-61-22.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1059909785,54.156.106.63,HSTS,65,False,155-9-61-22.stage.auvik.com,https://155-9-61-22.stage.auvik.com/auth/login,,,,,
155-9-61-48.stage.auvik.com,Not Found,404,2361,155-9-61-48.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-61-48.stage.auvik.com,443,https://155-9-61-48.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,10472262,184.73.119.215,HSTS,65,False,155-9-61-48.stage.auvik.com,https://155-9-61-48.stage.auvik.com/auth/login,,,,,
155-9-61-76.stage.auvik.com,Not Found,404,2361,155-9-61-76.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-61-76.stage.auvik.com,443,https://155-9-61-76.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1739282422,184.73.119.215,HSTS,65,False,155-9-61-76.stage.auvik.com,https://155-9-61-76.stage.auvik.com/auth/login,,,,,
155-9-61-86.stage.auvik.com,Not Found,404,2361,155-9-61-86.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-61-86.stage.auvik.com,443,https://155-9-61-86.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-515832028,54.156.106.63,HSTS,65,False,155-9-61-86.stage.auvik.com,https://155-9-61-86.stage.auvik.com/auth/login,,,,,
155-9-62-14.stage.auvik.com,Not Found,404,2361,155-9-62-14.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-62-14.stage.auvik.com,443,https://155-9-62-14.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,234708790,184.73.119.215,HSTS,65,False,155-9-62-14.stage.auvik.com,https://155-9-62-14.stage.auvik.com/auth/login,,,,,
155-9-62-75.stage.auvik.com,Not Found,404,2361,155-9-62-75.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-62-75.stage.auvik.com,443,https://155-9-62-75.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,2128840111,184.73.119.215,HSTS,65,False,155-9-62-75.stage.auvik.com,https://155-9-62-75.stage.auvik.com/auth/login,,,,,
155-9-62-84.stage.auvik.com,Not Found,404,2361,155-9-62-84.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-62-84.stage.auvik.com,443,https://155-9-62-84.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1321387,54.156.106.63,HSTS,65,False,155-9-62-84.stage.auvik.com,https://155-9-62-84.stage.auvik.com/auth/login,,,,,
155-9-72-84.stage.auvik.com,Not Found,404,2361,155-9-72-84.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-72-84.stage.auvik.com,443,https://155-9-72-84.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1569809454,54.156.106.63,HSTS,65,False,155-9-72-84.stage.auvik.com,https://155-9-72-84.stage.auvik.com/auth/login,,,,,
155-9-73-74.stage.auvik.com,Not Found,404,2361,155-9-73-74.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-73-74.stage.auvik.com,443,https://155-9-73-74.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1657424693,54.157.105.1,HSTS,65,False,155-9-73-74.stage.auvik.com,https://155-9-73-74.stage.auvik.com/auth/login,,,,,
155-9-75-46.stage.auvik.com,Not Found,404,2361,155-9-75-46.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-75-46.stage.auvik.com,443,https://155-9-75-46.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-76470610,184.73.119.215,HSTS,65,False,155-9-75-46.stage.auvik.com,https://155-9-75-46.stage.auvik.com/auth/login,,,,,
155-9-77-42.stage.auvik.com,Not Found,404,2361,155-9-77-42.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,155-9-77-42.stage.auvik.com,443,https://155-9-77-42.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-385015579,54.157.105.1,HSTS,65,False,155-9-77-42.stage.auvik.com,https://155-9-77-42.stage.auvik.com/auth/login,,,,,
165-137-112-30.stage.auvik.com,Not Found,404,2364,165-137-112-30.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,165-137-112-30.stage.auvik.com,443,https://165-137-112-30.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1181425681,54.156.106.63,HSTS,65,False,165-137-112-30.stage.auvik.com,https://165-137-112-30.stage.auvik.com/auth/login,,,,,
17-121-112-16.stage.auvik.com,Not Found,404,2363,17-121-112-16.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-112-16.stage.auvik.com,443,https://17-121-112-16.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1743007217,54.156.106.63,HSTS,65,False,17-121-112-16.stage.auvik.com,https://17-121-112-16.stage.auvik.com/auth/login,,,,,
17-121-112-29.stage.auvik.com,Not Found,404,2363,17-121-112-29.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-112-29.stage.auvik.com,443,https://17-121-112-29.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-677693930,184.73.119.215,HSTS,65,False,17-121-112-29.stage.auvik.com,https://17-121-112-29.stage.auvik.com/auth/login,,,,,
17-121-112-5.stage.auvik.com,Not Found,404,2362,17-121-112-5.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-112-5.stage.auvik.com,443,https://17-121-112-5.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1206450405,184.73.119.215,HSTS,65,False,17-121-112-5.stage.auvik.com,https://17-121-112-5.stage.auvik.com/auth/login,,,,,
17-121-112-50.stage.auvik.com,Not Found,404,2363,17-121-112-50.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-112-50.stage.auvik.com,443,https://17-121-112-50.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-2114087344,54.157.105.1,HSTS,65,False,17-121-112-50.stage.auvik.com,https://17-121-112-50.stage.auvik.com/auth/login,,,,,
17-121-112-69.stage.auvik.com,Not Found,404,2363,17-121-112-69.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-112-69.stage.auvik.com,443,https://17-121-112-69.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,607785124,54.157.105.1,HSTS,65,False,17-121-112-69.stage.auvik.com,https://17-121-112-69.stage.auvik.com/auth/login,,,,,
17-121-113-4.stage.auvik.com,Not Found,404,2362,17-121-113-4.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-4.stage.auvik.com,443,https://17-121-113-4.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1121804004,184.73.119.215,HSTS,65,False,17-121-113-4.stage.auvik.com,https://17-121-113-4.stage.auvik.com/auth/login,,,,,
17-121-113-43.stage.auvik.com,Not Found,404,2363,17-121-113-43.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-43.stage.auvik.com,443,https://17-121-113-43.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,636847095,54.157.105.1,HSTS,65,False,17-121-113-43.stage.auvik.com,https://17-121-113-43.stage.auvik.com/auth/login,,,,,
17-121-113-50.stage.auvik.com,Not Found,404,2363,17-121-113-50.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-50.stage.auvik.com,443,https://17-121-113-50.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-998648482,54.156.106.63,HSTS,65,False,17-121-113-50.stage.auvik.com,https://17-121-113-50.stage.auvik.com/auth/login,,,,,
17-121-113-6.stage.auvik.com,Not Found,404,2362,17-121-113-6.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-6.stage.auvik.com,443,https://17-121-113-6.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-128383991,184.73.119.215,HSTS,65,False,17-121-113-6.stage.auvik.com,https://17-121-113-6.stage.auvik.com/auth/login,,,,,
17-121-113-63.stage.auvik.com,Not Found,404,2363,17-121-113-63.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-63.stage.auvik.com,443,https://17-121-113-63.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-821860231,184.73.119.215,HSTS,65,False,17-121-113-63.stage.auvik.com,https://17-121-113-63.stage.auvik.com/auth/login,,,,,
17-121-113-72.stage.auvik.com,Not Found,404,2363,17-121-113-72.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-72.stage.auvik.com,443,https://17-121-113-72.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-230885823,54.156.106.63,HSTS,65,False,17-121-113-72.stage.auvik.com,https://17-121-113-72.stage.auvik.com/auth/login,,,,,
17-121-113-75.stage.auvik.com,Not Found,404,2363,17-121-113-75.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-113-75.stage.auvik.com,443,https://17-121-113-75.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,885529921,54.157.105.1,HSTS,65,False,17-121-113-75.stage.auvik.com,https://17-121-113-75.stage.auvik.com/auth/login,,,,,
17-121-114-11.stage.auvik.com,Not Found,404,2363,17-121-114-11.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-114-11.stage.auvik.com,443,https://17-121-114-11.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1006842054,54.157.105.1,HSTS,65,False,17-121-114-11.stage.auvik.com,https://17-121-114-11.stage.auvik.com/auth/login,,,,,
17-121-114-13.stage.auvik.com,Not Found,404,2363,17-121-114-13.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-114-13.stage.auvik.com,443,https://17-121-114-13.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1262662713,184.73.119.215,HSTS,65,False,17-121-114-13.stage.auvik.com,https://17-121-114-13.stage.auvik.com/auth/login,,,,,
17-121-114-36.stage.auvik.com,Not Found,404,2363,17-121-114-36.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,17-121-114-36.stage.auvik.com,443,https://17-121-114-36.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1427123412,184.73.119.215,HSTS,65,False,17-121-114-36.stage.auvik.com,https://17-121-114-36.stage.auvik.com/auth/login,,,,,
