input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,final_url,csp_domains_
018-client.fitbit.com,404 Not Found,404,146,018-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,018-client.fitbit.com,cloudflare,443,https://018-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
018-v3-client.fitbit.com,404 Not Found,404,146,018-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,018-v3-client.fitbit.com,cloudflare,443,https://018-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
019-client.fitbit.com,404 Not Found,404,146,019-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,019-client.fitbit.com,cloudflare,443,https://019-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
019-v3-client.fitbit.com,404 Not Found,404,146,019-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,019-v3-client.fitbit.com,cloudflare,443,https://019-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
020-client.fitbit.com,404 Not Found,404,146,020-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,020-client.fitbit.com,cloudflare,443,https://020-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
020-v3-client.fitbit.com,404 Not Found,404,146,020-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,020-v3-client.fitbit.com,cloudflare,443,https://020-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
022-client.fitbit.com,404 Not Found,404,146,022-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,022-client.fitbit.com,cloudflare,443,https://022-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
022-v3-client.fitbit.com,404 Not Found,404,146,022-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,022-v3-client.fitbit.com,cloudflare,443,https://022-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
023-client.fitbit.com,404 Not Found,404,146,023-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,023-client.fitbit.com,cloudflare,443,https://023-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
023-v3-client.fitbit.com,,400,177,023-v3-client.fitbit.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-26T17:33:07Z,2025-06-25T17:33:07Z,"CN=023-v3-client.fitbit.com, O=Fitbit Inc, ST=CA, C=US",023-v3-client.fitbit.com,023-v3-client.fitbit-devel.com }},"CN=Fitbit PKI V3 Production Server Issuing CA 001, OU=Security Engineering, O=Fitbit Inc, L=San Francisco, ST=California, C=US",Fitbit PKI V3 Production Server Issuing CA 001,Fitbit Inc,51ee9d69dcdf00f2fea450cb8b7cf64d,4b868b54f9acef2918eabd7eb9d9b76beac48be5f9def6cd17c9fe2164baf25b,,ctls,023-v3-client.fitbit.com,google,443,https://023-v3-client.fitbit.com:443,https,,application/json,GET,104.197.59.93,/,205698065,104.197.59.93,,1,False,True,Fitbit Inc,,
024-client.fitbit.com,404 Not Found,404,146,024-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,024-client.fitbit.com,cloudflare,443,https://024-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
024-v3-client.fitbit.com,404 Not Found,404,146,024-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,024-v3-client.fitbit.com,cloudflare,443,https://024-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
025-client.fitbit.com,404 Not Found,404,146,025-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,025-client.fitbit.com,cloudflare,443,https://025-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
025-v3-client.fitbit.com,404 Not Found,404,146,025-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,025-v3-client.fitbit.com,cloudflare,443,https://025-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
026-client.fitbit.com,404 Not Found,404,146,026-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,026-client.fitbit.com,cloudflare,443,https://026-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
026-v3-client.fitbit.com,404 Not Found,404,146,026-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,026-v3-client.fitbit.com,cloudflare,443,https://026-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
028-v3-client.fitbit.com,404 Not Found,404,146,028-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,028-v3-client.fitbit.com,cloudflare,443,https://028-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
029-client.fitbit.com,404 Not Found,404,146,029-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,029-client.fitbit.com,cloudflare,443,https://029-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
029-v3-client.fitbit.com,404 Not Found,404,146,029-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,029-v3-client.fitbit.com,cloudflare,443,https://029-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
030-client.fitbit.com,404 Not Found,404,146,030-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,030-client.fitbit.com,cloudflare,443,https://030-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
031-client.fitbit.com,404 Not Found,404,146,031-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,031-client.fitbit.com,cloudflare,443,https://031-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
031-v3-client.fitbit.com,404 Not Found,404,146,031-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,031-v3-client.fitbit.com,cloudflare,443,https://031-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
032-client.fitbit.com,404 Not Found,404,146,032-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,032-client.fitbit.com,cloudflare,443,https://032-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
032-v3-client.fitbit.com,,400,177,032-v3-client.fitbit.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-26T17:33:07Z,2025-06-25T17:33:07Z,"CN=032-v3-client.fitbit.com, O=Fitbit Inc, ST=CA, C=US",032-v3-client.fitbit.com,032-v3-client.fitbit-devel.com }},"CN=Fitbit PKI V3 Production Server Issuing CA 001, OU=Security Engineering, O=Fitbit Inc, L=San Francisco, ST=California, C=US",Fitbit PKI V3 Production Server Issuing CA 001,Fitbit Inc,23b4a63ece5d8f9ed1d135a56b1e4a27,129a5e2ca752800b6f1799516bccc3f79d0abac3a28b51e30e7bbd00969fee24,,ctls,032-v3-client.fitbit.com,google,443,https://032-v3-client.fitbit.com:443,https,,application/json,GET,104.197.59.93,/,205698065,104.197.59.93,,1,False,True,Fitbit Inc,,
033-client.fitbit.com,404 Not Found,404,146,033-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,033-client.fitbit.com,cloudflare,443,https://033-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
033-v3-client.fitbit.com,404 Not Found,404,146,033-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,033-v3-client.fitbit.com,cloudflare,443,https://033-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
035-v3-api-soa.fitbit.com,404 Not Found,404,146,035-v3-api-soa.fitbit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,035-v3-api-soa.fitbit.com,google,443,https://035-v3-api-soa.fitbit.com:443,https,,text/html,GET,104.197.59.93,/,1494302000,104.197.59.93,,8,False,True,,,
035-v3-client.fitbit.com,,400,177,035-v3-client.fitbit.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-26T17:33:07Z,2025-06-25T17:33:07Z,"CN=035-v3-client.fitbit.com, O=Fitbit Inc, ST=CA, C=US",035-v3-client.fitbit.com,035-v3-client.fitbit-devel.com }},"CN=Fitbit PKI V3 Production Server Issuing CA 001, OU=Security Engineering, O=Fitbit Inc, L=San Francisco, ST=California, C=US",Fitbit PKI V3 Production Server Issuing CA 001,Fitbit Inc,edd7fec0ae60f9618aa6c4aab5ce56a0,c940d9ae017ee7f1e82c5e06db0522fddbd74b596d10d8204088ab7333c9926b,,ctls,035-v3-client.fitbit.com,google,443,https://035-v3-client.fitbit.com:443,https,,application/json,GET,104.197.59.93,/,205698065,104.197.59.93,,1,False,True,Fitbit Inc,,
036-v3-client.fitbit.com,,400,177,036-v3-client.fitbit.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-26T17:33:07Z,2025-06-25T17:33:07Z,"CN=036-v3-client.fitbit.com, O=Fitbit Inc, ST=CA, C=US",036-v3-client.fitbit.com,036-v3-client.fitbit-devel.com }},"CN=Fitbit PKI V3 Production Server Issuing CA 001, OU=Security Engineering, O=Fitbit Inc, L=San Francisco, ST=California, C=US",Fitbit PKI V3 Production Server Issuing CA 001,Fitbit Inc,54489d6b67913534cd58ccd33d1fbc6e,78101bf86dd4ab0c18aac8de492b5b5ab212ceb334bdb9e994819758249bb012,,ctls,036-v3-client.fitbit.com,google,443,https://036-v3-client.fitbit.com:443,https,,application/json,GET,104.197.59.93,/,205698065,104.197.59.93,,1,False,True,Fitbit Inc,,
037-client.fitbit.com,404 Not Found,404,146,037-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,037-client.fitbit.com,cloudflare,443,https://037-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
038-v3-client.fitbit.com,,400,177,038-v3-client.fitbit.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-26T17:33:07Z,2025-06-25T17:33:07Z,"CN=038-v3-client.fitbit.com, O=Fitbit Inc, ST=CA, C=US",038-v3-client.fitbit.com,038-v3-client.fitbit-devel.com }},"CN=Fitbit PKI V3 Production Server Issuing CA 001, OU=Security Engineering, O=Fitbit Inc, L=San Francisco, ST=California, C=US",Fitbit PKI V3 Production Server Issuing CA 001,Fitbit Inc,def2a94724bc45370d16cfc97443f118,90c48079de8a97372c7ee26d1510893d45e4d3932bc5e5d0851796178eef4201,,ctls,038-v3-client.fitbit.com,google,443,https://038-v3-client.fitbit.com:443,https,,application/json,GET,104.197.59.93,/,205698065,104.197.59.93,,1,False,True,Fitbit Inc,,
039-client.fitbit.com,404 Not Found,404,146,039-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,039-client.fitbit.com,cloudflare,443,https://039-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
039-v3-client.fitbit.com,404 Not Found,404,146,039-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,039-v3-client.fitbit.com,cloudflare,443,https://039-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
040-client.fitbit.com,404 Not Found,404,146,040-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,040-client.fitbit.com,cloudflare,443,https://040-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
040-v3-client.fitbit.com,404 Not Found,404,146,040-v3-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,040-v3-client.fitbit.com,cloudflare,443,https://040-v3-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
041-client.fitbit.com,404 Not Found,404,146,041-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,041-client.fitbit.com,cloudflare,443,https://041-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.66.50,/,1494302000,104.16.65.50,Google Cloud CDN,8,False,True,,,
042-client.fitbit.com,404 Not Found,404,146,042-client.fitbit.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-29T12:40:18Z,2023-08-27T12:40:17Z,CN=*.fitbit.com,*.fitbit.com,fitbit.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,c659d059dc307798779e6b210270b493,f6e79bd34a016d4616e5d5efa30c188156e91c462d349b6db2e91c101b794897,True,ctls,042-client.fitbit.com,cloudflare,443,https://042-client.fitbit.com:443,https,cloudflare,text/html,GET,104.16.65.50,/,1494302000,104.16.66.50,Google Cloud CDN,8,False,True,,,
