input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url,tls_expired,tls_self_signed
surveys.ivanti.com,Ivanti Community,200,434907,forums.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-22T00:00:00Z,2023-07-22T23:59:59Z,"CN=forums.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",forums.ivanti.com,"Ivanti, Inc.",forums.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1c99ff3cea93dcbea742cc83436e504c,d8441c29a7d6fd1bdf9d05711c60604ef3954f70936a3f17e5442b9d797cc119,,ctls,forums.ivanti.com,cloudflare,443,https://surveys.ivanti.com:443,https,sfdcedge,text/html,GET,104.17.137.107,/,2003391616,2606:4700::6811:8a6b,HSTS,621,False,True,,https://www.google.com,https://forums.ivanti.com/s/?language=en_US,,
test.csa.ivanti.com,,404,19,test.csa.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-24T19:55:07Z,2024-06-23T19:55:07Z,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,,769cbaacab0f3d9bd7e78eb9239bd7d3.20d5c54b9571433de7c2eb1dddee68d7.traefik.default,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,,f05857e742d937a0a4ed9052ddf1db7d,db205dbf70503a044f11c93d82f1e8ac2ad8fd38aa7280d07117dbbae53ce9dd,,ctls,test.csa.ivanti.com,,443,https://test.csa.ivanti.com:443,https,,text/plain,GET,52.19.153.59,/,-138391155,52.19.153.59,,2,False,,True,,,,True
tracking.info.ivanti.com,404 - Not found or no permission to access,404,1330,tracking.info.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-24T00:00:00Z,2023-10-24T23:59:59Z,"CN=info.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",info.ivanti.com,"Ivanti, Inc.",tracking.info.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d01c4d56865e1cd40208f0514377e1e2,8d485c0fb18d68bed5da65d7158eecae3839590e82bdf76cef5b5e7622a7a463,,ctls,tracking.info.ivanti.com,oracle,443,https://tracking.info.ivanti.com:443,https,,text/html,GET,147.154.45.177,/,-1270699277,147.154.45.177,Bootstrap,33,False,True,,,,,
training.ivanti.com,Ivanti,200,64326,advantagelearning.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-29T23:59:59Z,"CN=advantagelearning.ivanti.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",advantagelearning.ivanti.com,"Cloudflare, Inc.",advantagelearning.ivanti.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe1e4fb8423364ab0ba17c57679bddd8,ca34b787670cdcc29d7ae4b81c97197ebe462bece06c978454769d9bb140de36,,ctls,advantagelearning.ivanti.com,cloudflare,443,https://training.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-123633295,2606:4700::6811:896b,HSTS,145,False,True,,,https://advantagelearning.ivanti.com,,
trust.ivanti.com,Ivanti Cloud Status,200,1732239,status.ivanticloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-24T03:43:59Z,2023-08-22T03:43:58Z,CN=alpaca.status.merchlogix.com,alpaca.status.merchlogix.com,,steampipe.wtf,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6c7be9be04ecfdec661d4cfd0828ef56,0fd509554e441fdc247ec3ee8b9255705698d774e0c1057080d59cfc18013ed4,,ctls,status.ivanticloud.com,cloudflare,443,https://trust.ivanti.com:443,https,,text/html,GET,104.17.137.107,/,266359173,2606:4700::6811:8a6b,HSTS,16529,False,True,,,https://status.ivanticloud.com,,
usergroups.ivanti.com,Ivanti Innovators Connect | Ivanti Innovators Connect,200,238890,usergroups.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T10:30:15Z,2023-08-21T11:23:49Z,CN=usergroups.ivanti.com,usergroups.ivanti.com,,usergroups.ivanti.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,be162ed8435e608f1f9f91ab41468dc3,0e1dedd585d4a89dc9431936e8fbb7af1d83bacd2694b111d7cc6963787f7633,,ctls,usergroups.ivanti.com,google,443,https://usergroups.ivanti.com:443,https,nginx,text/html,GET,34.111.32.115,/,1494302000,34.111.32.115,Nginx,1298,False,True,,,,,
view.ivanti.com,Sign In,200,292061,app.highspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2023-11-23T23:59:59Z,CN=*.highspot.com,*.highspot.com,,highspot-page.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9d67ad9ea2775bc5ff853a9b7daab3b9,d0da59d8cff713719def24fac97ca14a245f2dd99589d57c0ba0f34f5af36987,True,ctls,app.highspot.com,cloudflare,443,https://view.ivanti.com:443,https,Apache,text/html,GET,172.64.144.104,/,-1182952389,2606:4700:4400::ac40:9068,Apache,2359,False,True,,,https://app.highspot.com:443/signin,,
virtual.ivanti.com,Events and Conferences | Ivanti,200,29654,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://virtual.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,525396888,2606:4700::6811:8a6b,HSTS,513,False,True,,https://dash.cloudflare.com,https://www.ivanti.com/company/events,,
vpn.ivanti.com,,200,315,slc.vpn.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2023-12-15T23:59:59Z,"CN=slc.vpn.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",slc.vpn.ivanti.com,"Ivanti, Inc.",slc.vpn.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,99211cf19f37b713f2d1f279a04a5673,56c96bd4100cd6daf5549d6914ad567db0e008daafa372b22183a32d059f10de,,ctls,slc.vpn.ivanti.com,cloudflare,443,https://vpn.ivanti.com:443,https,,text/html,GET,104.17.137.107,/,1757515806,2606:4700::6811:8a6b,,9,False,True,,,https://slc.vpn.ivanti.com,,
wavelinksolutions.ivanti.com,Page Redirection,200,553,wavelinksolutions.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-04-06T23:59:59Z,"CN=wavelinksolutions.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",wavelinksolutions.ivanti.com,"Ivanti, Inc.",wavelinksolutions.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d86e199a034afe2dd8bc73f91ff0c851,23abbe5d1157647686da4240a675e354fb0b08f40104748a6fbcd9272bfbda04,,ctls,wavelinksolutions.ivanti.com,cloudfront,443,https://wavelinksolutions.ivanti.com:443,https,AmazonS3,text/html,GET,143.204.215.22,/,351724499,2600:9000:2394:f000:0:a48b:c280:93a1,Amazon Web Services,15,False,True,,url=http://ivanti.com,,,
welcome.ivanti.com,,204,,welcome.ivanti.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-05T08:28:28Z,2023-09-03T08:28:27Z,CN=welcome.ivanti.com,welcome.ivanti.com,,welcome.ivanti.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5cdc57cfd5ccbae4e0520bbfa0c1f8e7,5dd4552c03d91ed881d460488efc7ce66fa286b68dca6f593a39d8924b7d4216,,ctls,welcome.ivanti.com,,443,https://welcome.ivanti.com:443,https,,,GET,54.148.96.216,/,-1840324437,44.236.138.138,HSTS,1,False,,,,,,
wrike.ivanti.com,Sign in ・ Cloudflare Access,200,30847,ivanti.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ivanti.cloudflareaccess.com,cloudflare,443,https://wrike.ivanti.com:443,https,cloudflare,text/html,GET,104.17.138.107,/,-520374628,2606:4700::6811:8a6b,HSTS,67,False,True,,https:,https://ivanti.cloudflareaccess.com/cdn-cgi/access/login/request.ivanti.com?kid=e294d162098268c76271db59ac36172f66426f937b5adbea3fe7a090c046898b&redirect_url=%2F&meta=eyJraWQiOiI3ODhmODRhYzIzZDY5MTgyZDYxYjFkZDMyNmYyMGRjZDQzYzVjMGU4OWY4YjBkMzM3MTM1ZTdiMGU2NzI0OGRhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4Nzc1MzE5Mywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImUyOTRkMTYyMDk4MjY4Yzc2MjcxZGI1OWFjMzYxNzJmNjY0MjZmOTM3YjVhZGJlYTNmZTdhMDkwYzA0Njg5OGIiLCJob3N0bmFtZSI6InJlcXVlc3QuaXZhbnRpLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJiZTFhYTM3NjcwZWU2MThjN2YxZjc5ODJhNzhmNWIyNDMyNmQxYmQ0NDk0ZmRlNjlhNWRlNzI5NmY0NjZmMjEwIiwibmJmIjoxNjg3NzUzMTkzLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.XFaKLkO5Z96Pz58LuYXqRIVheS-NGIGyd8z0eg3kbjoK8eXGfce_Jxp2z8Nx4mU3ZhkYJkrnjJ8Y6IfjkZ69NncU2v2AQH22nE6dtxi-XWuB5BSc_-PGq1st3_DoOSr_PDY6-xkBf23h5L42A3RR249LtI1RIcBOf54fq_4hV0pz1owuqplS2wagKV3773M4uAVoslYMKHEta2Dx5EUe9fga9fQvpfFqmB5ps-CIBRNQGwZMi48U42XOc2hR8Gn_GD0OxG91Z_GhK5Bnbj6rqXcM7IoYp2PHnh5hpxEnMX2kn_8n43w46cyHGUaPB1b7rUYG-V45toBXJwHaVxRKuw,,
www.ivanti.com,Ivanti - Everywhere Work. Elevated.,200,26800,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://www.ivanti.com:443,https,cloudflare,text/html,GET,104.17.138.107,/,-1439222863,2606:4700::6811:896b,HSTS,196,False,True,,https://dash.cloudflare.com,,,
xtraction.ivanti.com,,403,263,xtraction.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-18T00:00:00Z,2024-05-16T23:59:59Z,CN=xtraction.ivanti.com,xtraction.ivanti.com,,xtraction.ivanti.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d27eab2459c087d3c69d0942d72e12f9,9d481dd712f15029885c8e5a185b5f011ac8cb8637ec9f2507e878097a84dcdd,,ctls,xtraction.ivanti.com,cloudfront,443,https://xtraction.ivanti.com:443,https,AmazonS3,application/xml,GET,108.138.7.108,/,-1300032375,2600:9000:2490:2000:7:2c12:ce40:93a1,Amazon Web Services,2,False,True,,,,,
xtractionhtml5.ivanti.com,Xtraction,200,215,xtraction-global.vantosico.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=*.vantosico.com, O=Ivanti\, Inc., ST=Utah, C=US",*.vantosico.com,"Ivanti, Inc.",*.vantosico.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,13446a7e968fe7ca9c8af39de517993d,f3a46570dace11bdced33b6e80f002be050ce513fb825965d813fc2e67e3698b,True,ctls,xtraction-global.vantosico.com,,443,https://xtractionhtml5.ivanti.com:443,https,Microsoft-IIS/10.0,text/html,GET,3.208.87.70,/,1631801191,3.208.87.70,Windows Server,9,False,,,,https://xtraction-global.vantosico.com/,,
